imdb_id,title,popular_rank,certificate,startYear,endYear,episodes,runtime,type,orign_country,language,rating,numVotes,genres,isAdult,cast,image_url
tt5593748, Voltron: Legendary Defender,"12,297",,2016.0,,,68,tvEpisode,-,English,8.1,336.0,"Action,Adventure,Animation",0,"['Kimberly Brooks', 'Rhys Darby', 'Josh Keaton', 'Tyler Labine', 'Jeremy Shada', 'Bex Taylor-Klaus', 'Steven Yeun', 'Blake Anderson', 'Robin Atkin Downes', 'Jake Eberle', 'Keith Ferguson', 'Neil Kaplan', 'Nolan North', 'Tommy Savas', 'Cree Summer', 'Kari Wahlgren']",https://m.media-amazon.com/images/M/MV5BOWNhMDkyZmEtMTE4Ni00M2ZjLThmNGMtMzkyYzA2NTFmY2Q2XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_FMjpg_UX1000_.jpg
tt5611650, Maniac,"12,303",,2018.0,,,41,tvEpisode,United States,English,7.3,2860.0,"Comedy,Drama,Sci-Fi",0,"['Emma Stone', 'Jonah Hill', 'Justin Theroux', 'Sonoya Mizuno', 'Gabriel Byrne', 'Jemima Kirke', 'Billy Magnussen', 'Trudie Styler', 'Allyce Beasley', 'Geoffrey Cantor', 'Kathleen Choe', 'David Fierro', 'Leo Fitzpatrick', 'Jojo Gonzalez', 'Stephen Hill', 'Danny Hoch', 'Maho Honda', 'James Monroe Iglehart']",https://m.media-amazon.com/images/M/MV5BNDA0NTgwOTk1MF5BMl5BanBnXkFtZTgwNDA0MzMzNjM@._V1_FMjpg_UX1000_.jpg
tt5620936, Cuckoo,"12,309",,2018.0,,,\N,tvEpisode,United Kingdom,English,7.1,98.0,Comedy,0,"['Ronke Adekoluejo', 'Helen Baxendale', 'Jacqueline Boatswain', 'Abigail Burdess', 'Kenneth Collard', 'Juliet Cowan', 'Grant Crookes', 'Greg Davies', 'Kriss Dillon', 'Tyger Drew-Honey', 'Louise Elliker', 'Colin Hoult', 'Taylor Lautner', 'Sandeep Mohan', 'Esther Smith', 'Rob Vowles', 'Ross Carter']",https://m.media-amazon.com/images/M/MV5BMDgxYmJmNWQtNTI2OC00MDc0LTkyYTgtYzc4YjlhZDNjOTdjXkEyXkFqcGdeQXVyNjYyNDMwOQ@@._V1_FMjpg_UX1000_.jpg
tt5660442, Viva La Madness,"12,321",,2017.0,,,\N,tvEpisode,United States,English,7.3,7.0,"Action,Crime,Drama",0,['Jason Statham'],https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt5669708, Travelers,"12,334",18,2016.0,,,45,tvEpisode,Canada,English,8.0,1282.0,"Drama,Mystery,Sci-Fi",0,"['Eric McCormack', 'MacKenzie Porter', 'Nesta Cooper', 'Jared Abrahamson', 'Reilly Dolman', 'Patrick Gilmore', 'Ian Tracey', 'Arnold Pinnock', 'Jennifer Spence', 'Chilton Crane', 'Adrian Hough', 'Leah Cairns', 'J. Alex Brinson', 'Alyssa Lynch', 'Dylan Playfair', 'Zack Lavoie', 'Karen Khunkhun', 'David Bloom']",https://m.media-amazon.com/images/M/MV5BYmMyOTVlMjQtYjZkNy00YTZjLWIwMjItOWVlMDdkMWFkM2JiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzcyNjMxOTg@._V1_FMjpg_UX1000_.jpg
tt5675768, Santa Clarita Diet,"12,337",18,2017.0,,,29,tvEpisode,United States,English,7.4,1793.0,"Comedy,Horror",0,"['Drew Barrymore', 'Timothy Olyphant', 'Liv Hewson', 'Skyler Gisondo', 'Ricardo Chavira', 'Mary Elizabeth Ellis', 'Richard T. Jones', 'Joy Osmanski', 'Nathan Fillion', 'Andy Richter', 'Patricia Belcher', 'Nia Renee Hill', 'Scott Beehner', 'Terry Walters', 'Bernadette Balagtas', 'Christina Ferraro', 'Ramona Young', 'Thomas Crawford']",https://m.media-amazon.com/images/M/MV5BM2NiZDU0Y2YtZTJjNy00YjQ0LWE2MmYtY2I4NTNmMWU4Y2YxXkEyXkFqcGdeQXVyNjYyNDMwOQ@@._V1_FMjpg_UX1000_.jpg
tt5690490, The Punisher,"12,343",A,2017.0,,,51,tvEpisode,United States,-,8.6,7346.0,"Action,Crime,Drama",0,"['Jon Bernthal', 'Ebon Moss-Bachrach', 'Amber Rose Revah', 'Daniel Webber', 'Jason R. Moore', 'Michael Nathanson', 'Shohreh Aghdashloo', 'C. Thomas Howell', 'Delaney Williams', 'Jordan Mahome', 'Kelli Barrett', 'Aidan Pierce Brennan', 'Nicolette Pierini', 'Jon David Casey', 'Christopher R Ellis', 'Lucca De Oliveira', 'Chris Critelli', 'Tyler Elliot Burke']",https://m.media-amazon.com/images/M/MV5BZjU3ODI4MjQtOTMzMi00MTYxLTk0MDQtNzkwMTJmOTUwZjVlXkEyXkFqcGdeQXVyNDM1MjA4OTQ@._V1_FMjpg_UX1000_.jpg
tt5697970, The Mist,"12,357",18,2017.0,,,48,tvEpisode,United States,English,6.4,1244.0,"Drama,Horror,Sci-Fi",0,"['Morgan Spector', 'Alyssa Sutherland', 'Gus Birney', 'Danica Curcic', 'Okezie Morro', 'Luke Cosgrove', 'Darren Pettie', 'Russell Posner', 'Frances Conroy', 'Dan Butler', 'Mary Bacon', 'Irene Bedard', 'James Collins', 'Shane Daly', 'Ted Dykstra', 'Chris Gray', 'Derek McGrath', 'Elisa Moolecherry']",https://m.media-amazon.com/images/M/MV5BNDM2MzQ0Mzk4OF5BMl5BanBnXkFtZTgwMTA5NTk5MTI@._V1_FMjpg_UX1000_.jpg
tt5708674, Shooter,"12,364",16,2016.0,,,41,tvEpisode,United States,English,8.0,1142.0,"Action,Drama",0,"['Ryan Phillippe', 'Shantel VanSanten', 'Cynthia Addai-Robinson', 'Eddie McClintock', 'Omar Epps', 'David Marciano', 'Rob Brown', 'Lexy Kolker', 'Stephen Hunter', 'Ondrej Habinak', 'David Jacox', 'Robert Moloney', 'Jun Kim', 'Kurt Max Runte', 'David Stuart', 'Yaroslav Poverlo', 'Forest Baker', 'Alexander Bateman']",https://m.media-amazon.com/images/M/MV5BNjAyMjkxMmMtZDk2OS00MGY2LWIwZDktYTA3YWI4MGRiMjAyXkEyXkFqcGdeQXVyNjQyNzAwMzY@._V1_FMjpg_UX1000_.jpg
tt5713140, Chelsea,"12,377",,2016.0,,,\N,tvEpisode,-,-,5.9,67.0,"Comedy,Talk-Show",0,"['Chelsea Handler', 'Will Arnett', 'Drew Barrymore', 'Laverne Cox', 'Akilah Green', 'Ashleigh Crystal Hairston', 'Ellie Kemper', 'John King Jr.', 'Chris Martin', 'Elyssa Phillips', 'Pitbull', 'Laura Prepon', 'Dk Reinemer', 'Wanda Sykes', 'Robin Wright']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt5734496, Timeless,"12,425",15+,2016.0,,,45,tvEpisode,United States,English,7.9,2223.0,"Action,Adventure,Drama",0,"['Abigail Spencer', 'Matt Lanter', 'Malcolm Barrett', 'Paterson Joseph', 'Sakina Jaffrey', 'Claudia Doumit', 'Goran Visnjic', 'Shantel VanSanten', 'David Sutcliffe', 'Bailey Noble', 'Matt Frewer', 'Susanna Thompson', 'Doug Chapman', 'Hiro Kanagawa', 'Donal Thoms-Cappello', 'Todd Thomson', 'Kurt Max Runte', 'Noel Johansen']",https://m.media-amazon.com/images/M/MV5BNTk0MDk2MDY5N15BMl5BanBnXkFtZTgwOTY1MzcxMDI@._V1_FMjpg_UX1000_.jpg
tt5736370, Frequency,"12,426",,2016.0,,,42,tvEpisode,United States,English,8.3,747.0,"Drama,Fantasy,Mystery",0,"['Peyton List', 'Riley Smith', 'Devin Kelley', 'Lenny Jacobson', 'Daniel Bonjour', 'Anthony Ruivivar', 'Mekhi Phifer', 'Garry Chalk', 'Sean Owen Roberts', 'Viv Leacock', 'Ada Breker', 'Emma Greenwood', 'Ty Consiglio', 'Jennifer Spence', 'Garett Bullock', 'Sandy Robson', 'Michael St. John Smith', 'Catherine Barroll']",https://m.media-amazon.com/images/M/MV5BNjkxNjQyMjY2OF5BMl5BanBnXkFtZTgwOTk5NjQyMDI@._V1_FMjpg_UX1000_.jpg
tt5745600, Manyeo Bogam,"12,430",,2016.0,,,67,tvEpisode,South Korea,Korean,7.7,12.0,"Adventure,Drama,Fantasy",0,"['Yoon Shi-Yoon', 'Sae-ron Kim', 'Sung-Jae Lee', 'Jung-ah Yum', 'Si-Yang Kwak', 'Dal-hwan Jo', 'Jang Hie-jin', 'Moon Ga-young', 'Yi-Kyeong Lee', 'Ji-Hoon Lee', 'Lee Da-wit', 'Mi-Young Hwang', 'In-sun Jung', 'Yeong-ae Kim', 'Hyuk-Poon Kwon', 'Sang-Hoon Park']",https://m.media-amazon.com/images/M/MV5BYmEzNTdmMDYtZmY0MC00NTY5LWJiZjYtZmRhNjhlYzBiOWJlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX1000_.jpg
tt5753436, Dirk Gently's Holistic Detective Agency,"12,435",16,2016.0,,,53,tvEpisode,United States,English,7.9,1727.0,"Action,Adventure,Comedy",0,"['Samuel Barnett', 'Elijah Wood', 'Hannah Marks', 'Fiona Dourif', 'Jade Eshete', 'Mpho Koaho', 'Michael Eklund', 'Dustin Milligan', 'Miguel Sandoval', 'Neil Brown Jr.', 'Richard Schiff', 'Aaron Douglas', 'Christian Bako', 'Michael Adamthwaite', 'David Lewis', 'Kavan Smith', 'Alison Thornton', 'Osric Chau']",https://m.media-amazon.com/images/M/MV5BMjM0NDU4ODcwNV5BMl5BanBnXkFtZTgwNDAyNDI5MDI@._V1_FMjpg_UX1000_.jpg
tt5761072, Godless,"12,461",,2017.0,,,70,tvEpisode,United States,English,8.0,2024.0,"Drama,Western",0,"[""Jack O'Connell"", 'Michelle Dockery', 'Scoot McNairy', 'Merritt Wever', 'Thomas Brodie-Sangster', 'Tantoo Cardinal', 'Sam Waterston', 'Jeff Daniels', 'John C. Cooke', 'Monty Stuart', 'Kayleigh Maes', 'Samuel Marty', 'Patrick Carlyle', 'Adam David Thompson', 'Keith Jardine', 'Justin Welborn', 'Luke Robertson', 'Brian Lee Franklin']",https://m.media-amazon.com/images/M/MV5BYjQxNWJjN2YtNGM1My00ZTgwLWIwZmUtZGYzZGYxZGM3NTU5XkEyXkFqcGdeQXVyNDQ0NjMyOA@@._V1_FMjpg_UX1000_.jpg
tt5770168, Ozark,"12,467",16+,2017.0,,,58,tvEpisode,United States,English,8.5,6140.0,"Crime,Drama,Thriller",0,"['Jason Bateman', 'Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner', 'Julia Garner', 'Jordana Spiro', 'Jason Butler Harner', 'Esai Morales', 'Peter Mullan', 'Lisa Emery', 'Josh Randall', 'Bruce Altman', 'McKinley Belcher III', 'Eric Mendenhall', 'Clayton Rohner', 'Molly Leland', 'Allan Edwards', 'Justin Randell Brooke']",https://m.media-amazon.com/images/M/MV5BZDNjZDgzZjAtZDY2NS00YzQ3LWEzMTUtNjgwNTE3ZWRhNzJjXkEyXkFqcGdeQXVyNzA4NzQyMjk@._V1_FMjpg_UX1000_.jpg
tt5774560, Manhunt,"12,469",18,2017.0,,,43,tvEpisode,United States,English,7.7,1628.0,"Biography,Crime,Drama",0,"['Sam Worthington', 'Paul Bettany', 'Jeremy Bobb', 'Keisha Castle-Hughes', 'Lynn Collins', ""Brían F. O'Byrne"", 'Elizabeth Reaser', 'Ben Weber', 'Chris Noth', 'Will Murden', 'Michael Banks Repeta', 'Candace Mabry', 'Dan Triandiflou', 'Justin Smith', 'Maia Moss-Fife', 'Doug Kruse', 'Diesel Madkins', 'Serene Lee']",https://m.media-amazon.com/images/M/MV5BNjA0OWMyODctNjJmYS00YTZkLWJmY2ItZjNiMGJkNDk0ZmI3XkEyXkFqcGdeQXVyMjI4OTg3MTc@._V1_FMjpg_UX1000_.jpg
tt5780506, Hibana,"12,472",,2016.0,,,57,tvEpisode,Japan,Japanese,8.6,8.0,Drama,0,"['Kento Hayashi', 'Kazuki Namioka', 'Masao Yoshii', 'Eri Tokunaga', 'Maryjun Takahashi', 'Nahana', 'Erika Okuda', 'Tamotsu Okubo', 'Kinuo Yamada', 'Daigo Naito', 'Nobuyuki Hayakawa', 'Shun Tawarayama', 'Ryô Hashimoto', 'Shinji Nishimura', 'Kyon', 'Miwako Wagatsuma', 'Takeo Gozu', 'Ayu Kitaura']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt5788928, Girlboss,"12,505",18,2017.0,,,30,tvEpisode,-,-,6.8,389.0,Comedy,0,"['Britt Robertson', 'Ellie Reed', 'Johnny Simmons', 'Alphonso McAuley', 'Louise Fletcher', 'Dean Norris', 'RuPaul', 'Jim Rash', 'Irene White', 'Becky Poole', 'Michelle Macedo', 'Melissa Macedo', 'Kimmy Shields', 'Cornelius Peter', 'Rebecca Krasny', 'Troy Ian Hall', 'Sebastian Karantonis', 'Brent Tyler']",https://m.media-amazon.com/images/M/MV5BOTM4OWMyMWQtY2QwZS00OTMwLWE3YjYtYjg4MWJiNWY3ZWU5XkEyXkFqcGdeQXVyNjQwNjgxMzM@._V1_FMjpg_UX1000_.jpg
tt5810508, Sick Note,"12,531",18,2017.0,,,45,tvEpisode,United Kingdom,English,6.9,286.0,"Comedy,Crime",0,"['Rupert Grint', 'Nick Frost', 'Don Johnson', 'Karl Theobald', 'Belinda Stewart-Wilson', 'Lolly Adefope', 'Miles Richardson', 'Matilda Thorpe', 'David Cann', 'Pippa Bennett-Warner', 'Marama Corlett', 'Camilla Beeput', 'Tolu Ogunmefun', 'Paul Blackwell', 'Stephen Hawke', 'Sophie Karl', 'Matthew David McCarthy']",https://m.media-amazon.com/images/M/MV5BZDFhOTYxM2QtOGU5ZC00Y2FiLWI4ZjQtOGUzNWVmOGYwY2EwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_FMjpg_UX1000_.jpg
tt5851610, Ask the StoryBots,"12,576",,2016.0,,,\N,tvEpisode,-,English,9.7,22.0,"Adventure,Animation,Comedy",0,"['Judy Greer', 'Erin Fitzgerald', 'Fred Tatasciore', 'Jeff Gill', 'Gregg Spiridellis', 'Evan Spiridellis', 'John DiMaggio', 'Jay Leno', 'Spencer Park']",https://m.media-amazon.com/images/M/MV5BZjRiMGQyY2UtZmE2OC00OTBhLTgxZDgtMjVhMWJjODFiNDdkXkEyXkFqcGdeQXVyMjU0MDYxOTU@._V1_FMjpg_UX1000_.jpg
tt5921226, Home: Adventures with Tip & Oh,"12,661",PG,2016.0,,,23,tvEpisode,-,-,6.9,10.0,"Adventure,Animation,Comedy",0,"['Dayci Brookshire', 'Rachel Crow', 'Kelly Donohue', 'Abby Elliott', 'Ron Funches', 'Matt Jones', 'Ana Ortiz', 'Mark Whitten']",https://m.media-amazon.com/images/M/MV5BNTBiMDZiZDMtYWJjYS00NmMxLWE0OTYtNGVhYWM0NDQ4NWNjXkEyXkFqcGdeQXVyMjMzMzk5NTA@._V1_FMjpg_UX1000_.jpg
tt5950848, Disjointed,"12,693",18,2017.0,,,27,tvEpisode,United States,English,6.3,318.0,Comedy,0,"['Kathy Bates', 'Aaron Moten', 'Elizabeth Alderfer', 'Tone Bell', 'Elizabeth Ho', 'Dougie Baldwin', 'Nicole Sullivan', 'Jason Kravits', 'Lily Mae Harrington', 'Stephen Stanton', 'Frank Lui Geo']",https://m.media-amazon.com/images/M/MV5BNTVhYWVlYTctZTY1ZC00NDIwLWFjMGItNGNkYWE2Yjg0MzBlXkEyXkFqcGdeQXVyNDYwNTkzNjI@._V1_FMjpg_UX1000_.jpg
tt5988992, Friends from College,"12,715",18,2017.0,,,33,tvEpisode,United States,English,7.1,318.0,"Comedy,Drama",0,"['Keegan-Michael Key', 'Fred Savage', 'Nat Faxon', 'Annie Parisse', 'Jae Suh Park', 'Cobie Smulders', 'Seth Rogen', 'Greg Germann', 'Kick Gurry', 'Alison Barton', 'Heather Burns', 'Griffin Robert Faulkner', 'Alex Herrald', 'Ralph Adriel Johnson', 'Jeté Laurence', 'Hector Lincoln', 'Shannon McClung', 'Ajay Naidu']",https://m.media-amazon.com/images/M/MV5BZjYyM2RlN2UtMDllZS00MWM4LTgwNTItNzc1ZDUyMzJkYTJlXkEyXkFqcGdeQXVyNzQ3MTUzMDM@._V1_FMjpg_UX1000_.jpg
tt5989942, Altered Carbon,"12,716",16+,2018.0,,,58,tvEpisode,United States,English,8.0,5560.0,"Action,Drama,Sci-Fi",0,"['Joel Kinnaman', 'James Purefoy', 'Martha Higareda', 'Chris Conner', 'Dichen Lachman', 'Ato Essandoh', 'Kristin Lehman', 'Trieu Tran', 'Renée Elise Goldsberry', 'Byron Mann', 'Waleed Zuaiter', 'Antonio Marziale', 'Olga Fonda', 'Daniel Bernhardt', 'Paul Lazenby', 'Jane Hancock', 'John Emmet Tracy', 'Tahmoh Penikett']",https://m.media-amazon.com/images/M/MV5BMTM1MjY2MmUtYjczYy00NTU5LTliZDQtNDZjNWVmNTY0NjhlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg
tt6016432, GLOW,"12,746",18,2017.0,,,37,tvEpisode,United States,English,7.8,1519.0,"Comedy,Drama,Sport",0,"['Alison Brie', 'Betty Gilpin', 'Sydelle Noel', 'Britney Young', 'Marc Maron', 'Britt Baron', 'Kimmy Gatewood', 'Rebekka Johnson', 'Sunita Mani', 'Kate Nash', 'Marianna Palka', 'Gayle Rankin', 'Kia Stevens', 'Jackie Tohn', 'Ellen Wong', 'Rich Sommer', 'Amy Farrington', 'John Hennigan']",https://m.media-amazon.com/images/M/MV5BMTczNTk1MjE5MF5BMl5BanBnXkFtZTgwMTY4NDIzMjI@._V1_FMjpg_UX1000_.jpg
tt6038638, Easy,"12,788",18,2016.0,,,26,tvEpisode,United States,English,6.6,819.0,Comedy,0,"['Michael Chernus', 'Elizabeth Reaser', 'Kristen Zolner', 'T.J. Jagodowski', 'Rebecca Spence', 'Tyla Abercrumbie', 'Marz Timms', 'Kiersey Clemons', 'Suzanne Adent', 'Lucas Von Kampen', 'Ali Barthwell', 'Phil Ridarelli', 'Jeffrey A. Blockson']",https://m.media-amazon.com/images/M/MV5BMTkzMDYwMjc2MV5BMl5BanBnXkFtZTgwNTUyMzUxMDI@._V1_FMjpg_UX1000_.jpg
tt6038978, Narcos: México,"12,806",18+,2018.0,,,57,tvEpisode,Mexico,English,8.1,2218.0,"Crime,Drama",0,"['Michael Peña', 'Diego Luna', 'Tenoch Huerta', 'Alyssa Diaz', 'Matt Letscher', 'Joaquín Cosio', 'Alejandro Edda', 'Fernanda Urrejola', 'Lenny Jacobson', 'Aaron Staton', 'Fermín Martínez', 'Horacio Garcia Rojas', 'Guillermo Villegas', 'Andrés Almeida', 'Antonio López Torres', 'Rodrigo Murray', 'Carlos Hernan Romo', 'Ari Gallegos']",https://m.media-amazon.com/images/M/MV5BZWMwMmM3OTYtNTMyNS00MTQ3LWJhYTQtYTMwY2ZiN2FkMWU3XkEyXkFqcGdeQXVyOTUzMTk2ODM@._V1_FMjpg_UX1000_.jpg
tt6075358, She's Gotta Have It,"12,837",18,2017.0,,,\N,tvEpisode,United States,English,6.8,132.0,Comedy,0,"['DeWanda Wise', 'Anthony Ramos', 'Lyriq Bent', 'Cleo Anthony', 'Margot Bingham', 'Chyna Layne', 'Santana Caress Benitez', 'Elise Hudson', 'Will Cooper', 'Okieriete Onaodowan', 'Cinqué Lee', 'Samm Davis', 'Daniel J. Watts', 'Christina Bright', 'Saverio Guerra', 'Brother Beast', 'Al Palagonia', 'Manni L. Perez']",https://m.media-amazon.com/images/M/MV5BNTM3MTFiMTQtOTMxNC00ZTQxLTk0NWYtYjkxNThjODJlNTYxXkEyXkFqcGdeQXVyOTU3MzE0MzA@._V1_FMjpg_UX1000_.jpg
tt6081690, La Famiglia,"12,847",,2016.0,,,38,tvEpisode,Netherlands,Dutch,,,Drama,0,"['Teun Kuilboer', 'Hein van der Heijden', 'Ariane Schluter', 'Gigi Savoia', 'Gigio Morra', 'Eva Laurenssen', 'Gijs Blom', 'Joke Bruijs', 'Frans van Deursen', 'Ivan Castiglione', 'Marieke Heebink', 'Cynthia Abma', 'Beppe Costa', 'Micha Hulshof', 'Céline Purcell', 'Hanneke Riemer', 'Ineke Veenhoven', 'Georgina Verbaan']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt6090038, The Alienist,"12,859",18,2018.0,,,48,tvEpisode,United States,English,7.8,2120.0,"Crime,Drama,Mystery",0,"['Daniel Brühl', 'Luke Evans', 'Brian Geraghty', 'Robert Wisdom', 'Douglas Smith', 'Matthew Shear', ""Q'orianka Kilcher"", 'Matt Lintz', 'Dakota Fanning', 'David Wilmot', 'Falk Hentschel', 'Jack Kesy', 'Antonio Magro', 'Martin McCreadie', 'Emanuela Postacchini', 'Jefferson White', 'Nicolas Bro', 'Freddie Stewart']",https://m.media-amazon.com/images/M/MV5BNDU4NmRkZDgtN2UwOS00MDRmLTgxOWQtYzM0ZjIyNjZiN2FiXkEyXkFqcGdeQXVyODExNTExMTM@._V1_FMjpg_UX1000_.jpg
tt6101716, Mystery Science Theater 3000: The Return,"12,864",,2017.0,,,90,tvEpisode,-,-,7.8,632.0,"Comedy,Drama,Horror",0,"['Felicia Day', 'Patton Oswalt', 'Jonah Ray', 'Baron Vaughn', 'Hampton Yount', 'Erin Gray', 'Rebecca Hanson', 'Joel Hodgson', 'Tim Ryder', 'Zach Thompson', 'Wil Wheaton', 'Har Mar Superstar']",https://m.media-amazon.com/images/M/MV5BNGFkNzMyYTctZjBmMS00ZWE3LWI5MTctZTUzOTcxYjUzYjFmXkEyXkFqcGdeQXVyMzg0OTIxNzU@._V1_FMjpg_UX1000_.jpg
tt6112292, Lost in Space,"12,885",7,2018.0,,,64,tvEpisode,United States,English,7.5,3385.0,"Adventure,Drama,Family",0,"['Molly Parker', 'Toby Stephens', 'Maxwell Jenkins', 'Taylor Russell', 'Mina Sundwall', 'Ignacio Serricchio', 'Parker Posey', 'Brian Steele', 'Bill Mumy', 'AnnaMaria Demara', 'Vanessa Eichholz', 'Natasha Quirke']",https://m.media-amazon.com/images/M/MV5BM2JmZmUyNDUtNGI0NC00MmU5LTkxNTEtOGUyYTE0MWI1MmY4XkEyXkFqcGdeQXVyODExNTExMTM@._V1_FMjpg_UX1000_.jpg
tt6155420, Kiss Me First,"12,930",,2018.0,,,46,tvEpisode,United Kingdom,English,6.9,198.0,"Drama,Mystery,Sci-Fi",0,"['Tallulah Haddon', 'Simona Brown', 'Matthew Aubrey', 'Matthew Beard', 'David Persiva', 'Juliet Cowan', 'Francene Turner', 'Sibel Pala', 'Philip Arditti', 'Hayley Carmichael', 'George Jovanovic', 'Haruka Abe', 'Freddie Stewart', 'Misha Butler', 'Samuel Bottomley', 'Sofia Abbasi']",https://m.media-amazon.com/images/M/MV5BNTQ3NGMzNzMtMWI3MC00NDFmLWI5NGItNTE0NDBhZTNhMjdlXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_FMjpg_UX1000_.jpg
tt6205030, Als de dijken breken,"12,986",,2016.0,,,46,tvEpisode,Netherlands,Dutch,7.7,67.0,Drama,0,"['Gijs Scholten van Aschat', 'Janni Goslinga', 'Simone Milsdochter', 'Serin Utlu', 'Tom Van Dyck', 'Loek Peters', 'Susan Visser', 'Roos Dickmann', 'Marie-Mae van Zuilen', 'Daisy Van Praet', 'Thomas Ryckewaert', 'Tom Audenaert', 'Ingrid De Vos', 'Joppe Degrijse', 'Lene Lanckriet', 'Sadettin Kirmiziyuz', 'Aart Staartjes', 'Jamelia Sanda Nana']",https://m.media-amazon.com/images/M/MV5BYmI0ZmRjNzctMTU5My00MDM1LTg0OWEtNWM3NzEyNDEyZmM2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTIyODgzMQ@@._V1_FMjpg_UX1000_.jpg
tt6220704, Maeumui sori,"13,011",,2016.0,,,\N,tvEpisode,South Korea,Korean,7.9,18.0,Comedy,0,"['Kwang-Soo Lee', 'Dae-Myung Kim', 'Jung So-Min', 'Kim Byeong-Ok', 'Kim Mi-Kyung', 'Kang-hyeon Kim', 'Ye-in', 'Jae-Wook Lee']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt6261062, White Gold,"13,076",,2017.0,,,29,tvEpisode,United Kingdom,English,7.2,315.0,Comedy,0,"['Ed Westwick', 'James Buckley', 'Joe Thomas', ""Lauren O'Rourke"", 'Linzey Cocker', 'Nigel Lindsay', 'Lloyd Hutchinson', 'Charlie-Lou Borthwick', 'Bobby Smalldridge', ""Yvonne D'Alpra"", 'Anthony Adjekum', 'Paul Garner', 'Tom Andrews', 'Andy Gibbins', 'Georgia Gasson', 'Nicola Stapleton', 'Leo Hunter', 'Matthew David McCarthy']",https://m.media-amazon.com/images/M/MV5BN2QwZmYwMTUtNTE3Zi00ZmY2LWE5NzItNWNmMTExNWE3MjU2XkEyXkFqcGdeQXVyMjkyMzg4OTM@._V1_FMjpg_UX1000_.jpg
tt6263756, Ultimate Beastmaster,"13,084",,2017.0,,,\N,tvEpisode,-,-,7.5,100.0,"Game-Show,Reality-TV",0,"['Sayaka Akimoto', 'Rafinha Bastos', 'Simon Brunner', 'Terry Crews', 'Luis Ernesto Franco', 'Yuji Kondo', 'Luke Mockridge', 'Heeyong Park', 'Inés Sainz', 'Hans Sarpei', 'Anderson Silva', 'Sylvester Stallone', 'Charissa Thompson']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt6297956, Tarzan and Jane,"13,096",,2017.0,,,21,tvEpisode,United States,English,5.7,21.0,"Action,Adventure,Animation",0,"['Kathleen Barr', 'Doron Bell', 'Brian Dobson', 'Michael Dobson', 'Paul Dobson', 'Bradley Duffy', 'Eden Gamliel', 'Ian Hanlin', 'Marci T. House', 'Omari Newton', 'Giles Panton', 'Rebecca Shoichet', 'Lee Tockar', 'Francisco Trujillo', 'Sam Vincent']",https://m.media-amazon.com/images/M/MV5BZjNmNTE3YWMtZGNkZC00NWVjLWI0NjUtMDg3NTAzNzNiZThlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzEwOTk4NzQ@._V1_FMjpg_UX1000_.jpg
tt6318486, Captive,"13,108",,2016.0,,,65,tvEpisode,-,English,7.1,65.0,Documentary,0,"['Ronaldo Monteiro', 'Corinne Coffin', 'Carlos Coimbre', 'Gilberto Gomes da Silva', 'Elson Campello', 'Otàvio Seiler', 'Sargam Shook', 'Alessandro Moussa']",https://m.media-amazon.com/images/M/MV5BYjI1OWJiMDYtZDc3Ny00ZmVmLThiYWQtZDdiNDdjNTk2MTM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjExMjIxNTQ@._V1_FMjpg_UX1000_.jpg
tt6323540, Rookie agent rouge,"13,114",,2016.0,,,\N,tvEpisode,-,-,,,"Action,History",0,"['Yi Lu', 'Xin-ran Tao', 'Wenkang Yuan', 'Zanilia Zhao']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt6335408, Atypical,"13,120",18,2017.0,,,38,tvEpisode,United States,English,8.2,1443.0,"Comedy,Drama",0,"['Jennifer Jason Leigh', 'Keir Gilchrist', 'Brigette Lundy-Paine', 'Amy Okuda', 'Michael Rapaport', 'Raúl Castillo', 'Graham Rogers', 'Nik Dodani', 'Megan Easton', 'Amy Hessler', 'Gabriela Flores', 'Rachel Redleaf', 'Bryan Lawrence', 'Ariela Barer', 'Donnabella Mortel', 'Dan Ahdoot', 'Tina Grimm']",https://m.media-amazon.com/images/M/MV5BNjIyNTY3NTMtYjZlNy00MDM4LThiZGQtMzVmYzY3YjcwYjUyXkEyXkFqcGdeQXVyNjYyNDMwOQ@@._V1_FMjpg_UX1000_.jpg
